frame,timestamp,track_id,bbox,pose0_x,pose0_y,pose1_x,pose1_y,pose2_x,pose2_y,pose3_x,pose3_y,pose4_x,pose4_y,pose5_x,pose5_y,pose6_x,pose6_y,pose7_x,pose7_y,pose8_x,pose8_y,pose9_x,pose9_y,pose10_x,pose10_y,pose11_x,pose11_y,pose12_x,pose12_y,pose13_x,pose13_y,pose14_x,pose14_y,pose15_x,pose15_y,pose16_x,pose16_y
2,33.33,1,"[320.7211608886719, 634.426513671875, 670.3944702148438, 1774.9674072265625]",512.2356567382812,800.94884988536,537.2961319633152,773.1038287618886,489.95964382005775,773.1038287618886,579.0635933254076,761.9658733865489,459.3301696777344,764.7503370202106,637.538038170856,906.7597629712975,400.855724832286,876.1302782141644,587.4170850670856,1107.2435727326767,450.97668722401494,1068.2606360394022,543.8336367399796,1277.098001231318,489.95964382005775,1229.7615117612092,590.2016097359035,1207.4855585512908,453.76118137525475,1201.916551672894,595.7705768087636,1446.95238727072,423.1317072329314,1432.0613695227582,601.3395651112432,1680.850246263587,384.14873073412025,1669.7122696586277
3,50.0,1,"[320.7211608886719, 634.426513671875, 670.3944702148438, 1774.9674072265625]",512.2539672851562,800.9440068783966,537.314601732337,773.0988265327786,489.97782831606656,773.0988265327786,579.0822886591372,761.9608048148776,459.3481750488281,764.7452817170516,637.5570652173914,906.7555303158966,400.87339849057406,876.1258730681046,587.4358334748641,1107.2404944378397,450.994652789572,1068.2573454483697,543.2468102496604,1277.0958782693615,489.97782831606656,1229.7591234290082,590.2203714121943,1207.4830640709918,453.77916020932406,1201.9140041185462,595.7893782905911,1446.9512461786683,423.14950694208557,1432.665484884511,601.3583931300951,1680.8504585597827,384.16630487856656,1669.7124288807745
4,66.67,1,"[321.0991516113281, 633.7203369140625, 670.6384887695312, 1775.05126953125]",512.51863442464,802.6563975861973,537.5929720554669,772.6185102666642,490.2303890853483,774.7960354404042,577.2058973878693,761.4743853861249,459.5840378713721,764.2603977230552,637.8900981549696,904.1705270074042,398.89981325561814,877.8792505694681,587.7415351052182,1106.9423688947447,449.0484079827605,1067.9379917606889,543.1120982407957,1276.890369841152,490.2303890853483,1229.5278668256383,590.5275607799974,1205.0620465131383,454.0119760110089,1199.489992843954,593.9220747777798,1444.660800236138,423.3656247970327,1430.783562667013,601.6716856605367,1680.8651044759501,384.36116161935405,1669.7209330579165
5,83.33,1,"[321.0991516113281, 633.7203369140625, 670.6384887695312, 1775.05126953125]",512.654507236073,803.4710247713858,537.7354673168746,772.3866864454275,490.36041879383083,775.6033345744172,576.3202504815241,761.2396144297675,459.70600561291474,764.0263664184936,638.0589699580207,902.9347411832028,397.9672509070998,878.713665714124,587.8972186374477,1106.7984929768788,448.12904519433016,1067.7838747071219,542.7410224300763,1276.7911905928681,490.36041879383083,1229.4162617196575,590.6839612026938,1203.9054239988695,454.13247582962424,1198.3319139702191,593.0408200767554,1443.5671945193897,423.47806264870815,1430.201331828333,601.8310332183539,1680.8722045482416,384.46333566539784,1669.7250745230244
6,100.0,1,"[320.9535827636719, 633.90283203125, 670.537353515625, 1774.93505859375]",512.5212772057808,801.1947519794629,537.5957438385365,772.5431799706553,490.23285289310036,773.3342085033108,576.3275632457548,761.398970315415,459.58625348156386,764.1850078629262,637.8936756236915,903.2147776546491,398.02018213056994,876.4181920230337,587.74473457633,1106.869515958113,448.1691332625867,1067.8647959107159,542.9665694275108,1276.8188256065016,490.23285289310036,1229.4559394336293,590.5307661415874,1204.1085123979103,454.0141508600901,1198.5364404428096,593.043890134235,1445.9769988389787,423.36757629376956,1429.9800845548098,601.6749757968278,1683.0644648692441,384.36283182586635,1669.65232129956
7,116.67,1,"[320.9535827636719, 633.90283203125, 670.537353515625, 1774.93505859375]",512.5204095819121,800.4387862804033,537.5948340244876,772.5086735863151,490.2319893880078,772.5782698839633,575.8956599464213,761.364468801009,459.58539501871326,764.1505071255054,637.8927460868699,902.749233419939,397.5883830558874,875.6622026996342,587.7438275256059,1106.834837582794,447.7373005461279,1067.830109902138,542.8986582432774,1276.7840850585521,490.2319893880078,1229.421206346247,590.5298504209414,1203.6428058954482,454.01329556672283,1198.070748342126,592.6119913435783,1446.6635965951418,423.3667386673554,1429.5812819159953,601.6740552062475,1684.1819202306042,384.3620182478407,1669.6173899212883
8,133.33,1,"[321.3064270019531, 633.9633178710938, 670.5414428710938, 1774.972412109375]",512.6166965565502,800.3913453825973,537.6882901785556,772.6509266603862,490.33083021768186,772.5339741573667,576.4849644160389,761.5080074692918,457.4018639311859,764.2937227943928,637.974779939525,903.3768792609465,398.19793647245086,875.6062204769548,587.8315690891375,1104.6533588276523,448.34117017123117,1067.9388538248827,543.1996193463084,1276.8690828337665,488.0449614097913,1229.5115847467096,590.6172799509706,1199.6646131410096,454.1162487608208,1194.0930886113003,593.1994247940156,1444.6299408903244,423.473160270203,1429.9410678596698,601.7602492262841,1683.9069857306904,384.4728685729928,1669.6577350860193
9,150.0,1,"[321.3064270019531, 633.9633178710938, 670.5414428710938, 1774.972412109375]",512.6656582966999,799.9987730872504,537.7357794752901,772.7070779652572,490.38110380406675,772.1430281713994,576.5768256573404,761.5648205113706,456.281540302305,764.3503705526487,638.0164012752093,903.4720183810281,398.3002339115235,875.2092559364615,587.8761287907582,1103.5176137067017,448.44053607826106,1067.9777312128795,543.32089808989,1276.8957545563999,486.92284181379154,1229.5410197580743,590.6616753913282,1197.3973968927464,454.16863552690927,1191.8261527593913,593.290328609492,1443.9213550729582,423.5273345450406,1429.9313357043734,601.8040086169963,1684.3103019538182,384.52932599772646,1669.6614120939792
10,166.67,1,"[321.2791442871094, 634.1558227539062, 670.5520629882812, 1774.8826904296875]",512.6413343690382,800.5029299922359,537.7068366606716,772.8326993870857,490.36093258536357,772.6523659671433,576.6779261927442,761.6925030620531,456.61117959418345,764.4775496158513,637.9688240161431,901.4222844819532,398.4344480160429,875.6994124701321,587.8378128968452,1103.925152246336,448.56544057292433,1068.048498101742,543.2926488716173,1279.2158259741293,487.2467905619459,1229.5816717318712,590.6228590193779,1193.6916391613,454.1552142355651,1188.1215114150893,593.3882979299258,1441.5937319689756,423.51960185374634,1427.781933871891,601.7631235890341,1683.7455300998038,384.52883952857655,1669.6202140498876
11,183.33,1,"[321.2791442871094, 634.1558227539062, 670.5520629882812, 1774.8826904296875]",512.652665380448,800.5708102560143,537.7150795926632,772.9245222114342,490.3750341693559,772.7236977469432,576.7745316272897,761.785706183309,456.23538300563195,764.570413792452,637.9646436524872,900.4160740861461,398.55313402624523,875.7579669076105,587.8398176331114,1103.5818525043348,448.67792003533737,1068.103750112398,543.3371479891189,1280.420112698385,486.86719821886595,1229.616866429723,590.6245268537732,1190.6857605531025,454.1738098767023,1185.1163424678427,593.4828297412764,1440.053802796597,423.54198813620843,1426.673524013027,601.7634197589881,1683.6517524038159,384.55605739954575,1669.6008486136511
