frame,timestamp,track_id,bbox,pose0_x,pose0_y,pose1_x,pose1_y,pose2_x,pose2_y,pose3_x,pose3_y,pose4_x,pose4_y,pose5_x,pose5_y,pose6_x,pose6_y,pose7_x,pose7_y,pose8_x,pose8_y,pose9_x,pose9_y,pose10_x,pose10_y,pose11_x,pose11_y,pose12_x,pose12_y,pose13_x,pose13_y,pose14_x,pose14_y,pose15_x,pose15_y,pose16_x,pose16_y
4,66.67,1,"[278.3703308105469, 737.3946533203125, 573.413818359375, 1595.1053466796875]",539.1325603982676,845.1190716287364,545.4121199898098,828.3735378099525,537.0393942128057,824.9146834663723,495.90304963485056,818.6351238748301,501.45511129628056,810.2623370626699,447.03211908755094,892.6243737262229,467.2364966351053,900.9971207328465,465.87082837975544,1017.488352899966,469.3296933381454,1030.775050951087,497.9962463378906,1122.1479651409647,507.0071729577106,1130.520751953125,348.6520571501359,1112.4095299762228,340.2793008555537,1114.5027970023777,386.32953676970106,1296.6104736328125,373.77038706903875,1308.4421758237092,377.22922150985056,1446.5928530485733,346.5588604470958,1514.3025220788043
5,83.33,1,"[278.3703308105469, 737.3946533203125, 573.413818359375, 1595.1053466796875]",539.0304459281589,845.5851944633151,545.3115579356318,828.8355341372284,536.9367622707201,824.9209329356318,495.33536297342056,818.6398209281589,501.3436823305876,810.2649642280911,446.90723585045856,892.192483653193,467.5714933975883,900.567287279212,465.7506023904552,1017.5422097911005,469.6652075726053,1030.3773140285327,497.4290771484375,1122.2276823624322,507.3520016877548,1130.6025390625,348.50285273012906,1112.0319611922553,340.1280265476393,1114.1257589588995,386.1896468452785,1296.2784423828125,373.6273923127548,1308.5679613196332,377.5419669773268,1446.7527916949728,346.4091385551121,1514.0243344514265
6,100.0,1,"[278.3588562011719, 737.1776123046875, 573.8331298828125, 1595.21923828125]",539.1537116043925,845.768768817965,545.4377986518334,829.0112159710882,537.0590044687593,824.7820892696426,495.1253293868765,820.135021508731,499.81210232913634,810.1191947012786,445.3499993621029,891.7726340395822,467.9737703228223,900.1514270628434,465.83931030853347,1017.4941873074711,470.06846027872626,1030.0226291103772,497.2200193427804,1120.5919928833878,507.77300923906995,1130.6078196908402,348.53629685354343,1113.3528188673731,340.1575198501986,1113.81048685468,386.2408458138871,1297.6861227221273,375.3097081852639,1308.6570986931229,376.2647413675123,1446.906998369303,346.44160689763953,1515.5346589801995
7,116.67,1,"[278.3588562011719, 737.1776123046875, 573.8331298828125, 1595.21923828125]",539.1591493621736,846.1000584873498,545.4454677069248,829.3365819777977,537.0636832865509,824.7190997655464,494.72831607729177,820.8509922817474,499.0229721092973,810.0510064239013,444.5415919291189,891.3464897177035,468.34087342436885,899.7282616889984,465.8187883419032,1017.4994269893717,470.43629955893323,1029.6454367613505,496.8237422118561,1119.8531117705684,508.15419078048046,1130.6530976284143,348.47425298465254,1113.7857453845497,340.092508505337,1113.462923742702,386.1921442061998,1298.184288188001,376.0377583187079,1308.7653955713502,375.81874683761873,1447.064201697724,346.3788268500882,1516.1099558771857
8,133.33,1,"[278.3044738769531, 736.8624877929688, 573.6802368164062, 1595.3602294921875]",539.1716135769182,845.6179551323472,545.4595869423687,827.1437186007834,537.0756146853574,824.5069042788322,495.0047042927228,820.5199795593443,500.84918519501633,809.834964638624,446.35353514289363,893.1336099534017,466.3529488252053,901.5175281076882,465.8121152828563,1017.3375846443209,470.15528064643206,1029.7623205277018,498.8070609591655,1121.5422266459188,506.17666490948216,1130.5208721371412,350.14324317856705,1113.8068018037397,340.05293799188985,1115.3080965996428,386.16462744161714,1296.5471901731512,375.8897658565106,1306.9733028981195,375.6308357740366,1447.014717677459,346.3409113573403,1514.5298218956766
9,150.0,1,"[278.3044738769531, 736.8624877929688, 573.6802368164062, 1595.3602294921875]",539.1806217198266,845.5359317519213,545.4705335565654,826.1894854032905,537.0839787897058,824.3680980688177,494.94986952377786,820.7039419076275,501.389001112546,809.69164689438,446.87661825004676,893.8321016892505,465.5233811265538,902.2185756349306,465.7986304238213,1017.2579241856286,470.19341269965014,1029.6361852937018,499.61993856680135,1122.0370940368496,505.3593058622663,1130.4759544603826,350.96079742076546,1114.0304429186315,340.00085401093025,1116.0747382614593,386.12669058338156,1295.9603546187225,376.17266853219115,1306.1159463003619,375.3159823547362,1447.0668960353166,346.29076584766904,1514.009870021974
10,166.67,1,"[278.2627258300781, 737.3460083007812, 573.9946899414062, 1595.2064208984375]",539.2191346930971,845.7667927650297,545.5038392127717,826.6716489750611,537.1241991632269,824.7725695178543,495.1809530702671,819.0172374654744,501.598775136341,810.1082294119026,447.13126461496756,894.1002075749532,465.7016862586145,902.4797782455013,465.8974932365963,1017.503677281733,470.13249673690217,1030.0278878220606,499.6117474944328,1122.3368505369806,505.5048531615171,1130.6284634337114,349.2001656260723,1113.977172752467,340.2032655689709,1116.1599756732626,386.2911369915481,1295.992773555622,374.2510853161203,1306.3594040951753,375.7087440032528,1446.9589594085696,346.4879700886455,1513.8628042286437
11,183.33,1,"[278.2627258300781, 737.3460083007812, 573.9946899414062, 1595.2064208984375]",539.243275490095,845.8452438302884,545.5262534966466,826.4541255019718,537.1489019448718,824.9124035436289,495.27276218682283,818.241758491469,501.9693167434727,810.2520774260104,447.51666991427436,894.5779598550798,465.38904377953764,902.9552348815113,465.94163007659847,1017.590917316972,470.1198283162494,1030.1673450227947,500.00350936726187,1122.7316480212776,505.18135659318693,1130.6848033872177,348.69540087859946,1114.0587895758003,340.28170912915505,1116.5771337188692,386.35699994935607,1295.7235457927202,373.4033350771493,1306.0666412678327,375.7568173968988,1446.9290168171847,346.56468713570666,1513.5341009064439
12,200.0,1,"[278.7133483886719, 737.4239501953125, 574.2114868164062, 1595.325439453125]",539.5116284241117,845.9193410303769,545.7946840838906,826.9197685386412,537.4172656472558,824.9875513087954,495.54194437601683,818.471807250584,501.9487780764707,810.3270776436473,445.77456447244214,892.5425649775351,467.76790395088165,900.9200186415275,466.2091439752077,1017.6683816453303,468.66511654843185,1030.2462890649876,498.1600876521429,1120.8008137544748,505.8397343441055,1130.763666000202,348.8280712864661,1112.314430556228,340.5477510375897,1114.5443489913027,386.62360330553656,1296.094051840754,375.5457074318014,1308.2601446945318,376.1252061651688,1447.0114884462978,346.8308317722774,1513.9071322455516
13,216.67,1,"[278.7133483886719, 737.4239501953125, 574.2114868164062, 1595.325439453125]",539.6611672826627,845.9955564727085,545.9434228327555,827.0530374425709,537.5670834518883,825.094170229914,495.72483102767006,818.212646712306,502.1185077629228,810.4355736874351,445.0675354393319,891.7298663168657,468.83729440083107,900.1062948310332,466.36798047955386,1017.7506020500624,467.9119876305348,1030.3546739657445,497.4041273332512,1120.0014457192594,506.02041065524656,1130.8315708901362,348.65061677762907,1111.4584452032798,340.7225226079553,1113.703510286943,386.7925424541457,1296.1533146302897,376.23332550672245,1309.2440300001106,376.3377551150006,1447.0392683150394,347.0048161084224,1513.9387556758497
