frame,timestamp,track_id,bbox,pose0_x,pose0_y,pose1_x,pose1_y,pose2_x,pose2_y,pose3_x,pose3_y,pose4_x,pose4_y,pose5_x,pose5_y,pose6_x,pose6_y,pose7_x,pose7_y,pose8_x,pose8_y,pose9_x,pose9_y,pose10_x,pose10_y,pose11_x,pose11_y,pose12_x,pose12_y,pose13_x,pose13_y,pose14_x,pose14_y,pose15_x,pose15_y,pose16_x,pose16_y
4,66.67,1,"[200.1708221435547, 383.6845397949219, 374.67034912109375, 818.6423950195312]",0.41148241398269375,-0.8447336869807694,0.4568350057406278,-0.909636732055725,0.4144289842330735,-0.9295457299958775,0.369076477305145,-0.969005096423046,0.29569209644217004,-1.0114111179305998,0.015812299352808763,-0.6636817055159028,0.015812299352808763,-0.6043133411485823,0.06669957181837692,-0.17177188571877755,0.07518090760639633,-0.15775603888313555,0.15999286579149885,0.28621316352880866,0.18543645960928043,0.3031756654448374,-0.46761626418442825,0.2183633043172077,-0.5185035366499964,0.2353258062332345,-0.2640672538502862,0.8883786201588254,-0.38280426358432273,0.9816719883582029,-0.3374515922982579,1.5414315825369245,-0.49600647066759285,1.8072952040743726
5,83.33,1,"[200.1708221435547, 383.6845397949219, 374.67034912109375, 818.6423950195312]",0.41310776252237774,-0.8431083967269094,0.45661830236460094,-0.9098534815102199,0.414212301862199,-0.9279203977317129,0.3707017938190064,-0.969221827095262,0.2954753986985746,-1.0116278275976638,0.01559559186892434,-0.6638983966448804,0.01559559186892434,-0.6045300510598385,0.06648287090941603,-0.17198861910225258,0.07496418124653689,-0.15613063316492587,0.15977615045230964,0.28599643647606454,0.18521977407304044,0.30295899355224504,-0.4678329813333536,0.21814656856036221,-0.5187202603738452,0.23510912563654174,-0.26428397116815583,0.8881618386442285,-0.3830209962280653,0.9814552983816305,-0.3395103503890719,1.5412149120409309,-0.4943811601934214,1.8052364573416533
6,100.0,1,"[200.34109497070312, 383.5678405761719, 375.0486145019531, 818.8822021484375]",0.4103248753620257,-0.8423818068500586,0.45257016766362607,-0.9103921746458162,0.4167928713662683,-0.9271939298932682,0.36791899955698765,-0.9697605749183117,0.29142724774140294,-1.00553787121567,0.018176234642808115,-0.6644372595413218,0.018176234642808115,-0.6050688592688269,0.0690634944676727,-0.17252735932702126,0.07091592291823433,-0.1554041888720485,0.16235681581414207,0.2854576776689328,0.18780035286829053,0.3024200742754515,-0.4652523104794804,0.21760783552098384,-0.5161395703043445,0.2345702321275025,-0.26170330010783777,0.8876232379805933,-0.3870690455188007,0.9809164314661231,-0.3381950542376473,1.5406759881118068,-0.4971639363961548,1.8034325473809478
7,116.67,1,"[200.34109497070312, 383.5678405761719, 375.0486145019531, 818.8822021484375]",0.4098475640387228,-0.8411876878632493,0.450529085759962,-0.9107618367638393,0.4179088573312641,-0.9259998471090682,0.367441715767569,-0.9701302532818918,0.28938616103435544,-1.0027504817105901,0.01929224240026289,-0.6648069720775786,0.01929224240026289,-0.6054385555595254,0.07017949650403937,-0.17289703548648275,0.06887477014169938,-0.15421007897408007,0.16347283023072628,0.285087995962572,0.18891634160673695,0.302050344924307,-0.46413629439150567,0.21723816154530437,-0.5150235484952826,0.23420051050704033,-0.26058728400969416,0.8872536031754973,-0.3891101020157756,0.9805467176170195,-0.3386428635674055,1.5403062572736277,-0.49764121473593537,1.801499157820932
8,133.33,1,"[199.7630157470703, 382.0404357910156, 375.3287048339844, 820.2088623046875]",0.4087412346223567,-0.831537938896058,0.45041499807186863,-0.8929012784317757,0.4243046178388067,-0.9160983629381568,0.3526787324338601,-0.9520936543613682,0.28975033529014216,-0.9988775956355084,0.019979735461041443,-0.6683500065464825,0.019979735461041443,-0.6298313882494577,0.06382485569965615,-0.1572263229524448,0.06989347571384909,-0.14659901730186084,0.16373233262996892,0.2993996172802276,0.1891005262392744,0.3232027981649475,-0.4551229851161437,0.20418638594643856,-0.5196415681000923,0.22109824875647274,-0.25217811341900526,0.8722130851858485,-0.3936235398925733,0.958338065252313,-0.33577998203628856,1.5233278070032945,-0.49605439089775427,1.7917495577235714
9,150.0,1,"[199.7630157470703, 382.0404357910156, 375.3287048339844, 820.2088623046875]",0.4079541098336702,-0.826117104417177,0.4493662860959202,-0.8841212326625211,0.428053930650141,-0.9105511829634957,0.34504179063613727,-0.9432252496306041,0.2889416932929487,-0.9955805730189728,0.02086637800835796,-0.6703058449012027,0.02086637800835796,-0.6422450910731984,0.06117925594284562,-0.14954551709780448,0.06941335555210551,-0.14220154361400403,0.16440414071514942,0.3063981997328726,0.1897345146531027,0.33363254980063195,-0.45005973118739945,0.19746016817107548,-0.5214154294657329,0.21434666545964437,-0.24741811791632956,0.8644886009611943,-0.3968778854690476,0.9470180549247148,-0.3345610471870027,1.5146304955669592,-0.4954896221632203,1.785918604761874
10,166.67,1,"[199.76878356933594, 382.15570068359375, 375.3044128417969, 820.1732788085938]",0.4083413970111574,-0.8284283817056363,0.4503947244786075,-0.8867723915051736,0.4266313391191468,-0.9128966124135656,0.3472845863779663,-0.9459002365966556,0.2899050377440772,-0.9978975608277617,0.02021921525406084,-0.6700484809597521,0.02021921525406084,-0.6391548432931029,0.06148904691269315,-0.15189888951440064,0.07028776926749769,-0.1442356734635294,0.16381520771604244,0.30422958744949385,0.18915587719771376,0.3305344927540369,-0.4518383111259834,0.19900983018053453,-0.5213418485680418,0.21590324349240328,-0.24911461405285845,0.866308567488604,-0.3952520261960253,0.9498122133875881,-0.3347279698836754,1.5236390111955234,-0.4954686465064378,1.7877961243314
11,183.33,1,"[199.76878356933594, 382.15570068359375, 375.3044128417969, 820.1732788085938]",0.40815731739553474,-0.8269790626054375,0.4504113408318409,-0.8838668111122838,0.42772354769165594,-0.9114034281791784,0.34472506071106707,-0.9429639507698678,0.29000489975539484,-0.9974816352672299,0.020318723003602025,-0.6708658672719887,0.020318723003602025,-0.6435989217544004,0.060363662246324466,-0.14937461373721236,0.07050162300880987,-0.14314138051710534,0.16384020929650325,0.30651718496748753,0.18916778548118696,0.33401198784506186,-0.4502903422354781,0.19653803055175184,-0.522164872139725,0.21342266778838861,-0.24767187505844787,0.8634904235567286,-0.39600020542368713,0.9457472734379515,-0.33422177537757347,1.524022083276966,-0.49518382219060963,1.7859260197903704
12,200.0,1,"[199.71568298339844, 381.0414123535156, 375.873779296875, 820.8450317382812]",0.42290439009823216,-0.8359161190215748,0.4659105705300019,-0.9024610743422175,0.43374484365936683,-0.9218329650067075,0.34035660219131153,-0.9626028616788019,0.30266865934123477,-1.0082525122208494,0.013671813997728507,-0.6809091755599198,0.02779477136332382,-0.6483745310596305,0.05601953280900057,-0.14792315877620824,0.06516186522437392,-0.139990019048856,0.15973045553408238,0.3089663664455035,0.19256706839406648,0.33535190630738915,-0.45272870225818207,0.1893004921175042,-0.5297451154351194,0.19942221888567618,-0.25358988451947334,0.8821666101588121,-0.4009299765596553,0.9604111288175726,-0.3400695146200339,1.5533252696168134,-0.5034673797502626,1.8193184243655036
13,216.67,1,"[199.71568298339844, 381.0414123535156, 375.873779296875, 820.8450317382812]",0.4305442451839886,-0.8398726587585668,0.47404421004984443,-0.9107596793724445,0.43744075149930206,-0.9265495296838525,0.33678730542703156,-0.9714334377554991,0.309358330033093,-1.0136824241476305,0.010233588424911066,-0.6865751595936157,0.03176635930111676,-0.6530799572361508,0.05318002275590351,-0.14590465840675237,0.0624655707142286,-0.13779057020950683,0.1575842722070341,0.31138409173156933,0.19435373457365082,0.3377787389466708,-0.4532320171831752,0.1842716430948708,-0.5341237700538414,0.19084050442895215,-0.25597408818847966,0.8905519567148035,-0.4038826426455472,0.9660703780029126,-0.34288115263942115,1.5688679892417883,-0.5076647194596423,1.8358827730024516
