frame,timestamp,track_id,bbox,pose0_x,pose0_y,pose1_x,pose1_y,pose2_x,pose2_y,pose3_x,pose3_y,pose4_x,pose4_y,pose5_x,pose5_y,pose6_x,pose6_y,pose7_x,pose7_y,pose8_x,pose8_y,pose9_x,pose9_y,pose10_x,pose10_y,pose11_x,pose11_y,pose12_x,pose12_y,pose13_x,pose13_y,pose14_x,pose14_y,pose15_x,pose15_y,pose16_x,pose16_y
4,66.67,1,"[162.710693359375, 365.38714599609375, 348.3842468261719, 883.6571655273438]",0.33773250513783387,-0.9069728730543568,0.37247421730725405,-0.985141875713109,0.3203616854840471,-0.993827253662945,0.2682489441830329,-1.014219216898547,0.19008007814024214,-1.031590173168295,0.06848392160811934,-0.6233745405908246,-0.004020782928497438,-0.5712619359057715,0.11191107548149033,-0.17173181789409858,0.06546277802630354,-0.16304630332830158,0.23350730487545932,0.27122552685279233,0.22482179030966232,0.2742466704346077,-0.46132777187030133,0.24819027246090827,-0.5047549621745954,0.27122552685279233,-0.24721296393064707,0.9517106861717167,-0.32236079113052607,1.035543996060335,-0.25287726660664855,1.5627124211518009,-0.40052976191222045,1.8463108902312948
5,83.33,1,"[162.710693359375, 365.38714599609375, 348.3842468261719, 883.6571655273438]",0.33750792310303707,-0.908153683675294,0.37226079045469823,-0.9863478880401942,0.3201315030933505,-0.9950360206035556,0.26800200618446246,-1.0135457465970403,0.18980798403481489,-1.0309223488219792,0.0681726248719282,-0.6225752440860083,-0.0024665980304446134,-0.5704459293923734,0.11161377966991502,-0.17078713943501608,0.06703931888813,-0.16209882465640368,0.23324916616508926,0.2723128326526148,0.22456085138647564,0.2734461386364126,-0.46180960670248217,0.2473812489651481,-0.5052507751666125,0.2723128326526148,-0.24573707036562734,0.951128204505275,-0.32279789130524705,1.036877262782026,-0.25329198805281644,1.5604378416546136,-0.40099201822866515,1.8460164634591516
6,100.0,1,"[163.0353546142578, 367.1078796386719, 347.8312072753906, 882.7794799804688]",0.3399536518867543,-0.89904715313456,0.36778410146600177,-0.9835972259173139,0.3226642500355157,-0.9922418999945049,0.2707963298706551,-1.0093662133417265,0.18624630680721424,-1.0334036879048851,0.05847287010201841,-0.6203564446795511,-0.0037715039939979268,-0.5752367608031494,0.10844425701706648,-0.17083407779777923,0.07213400459124697,-0.16218935400127563,0.2294695031755708,0.2700436150068022,0.2275729659482133,0.26313050351017947,-0.45535522837145087,0.25069269730387095,-0.5053266950859959,0.27679180157594874,-0.24582192570958344,0.9509102385349327,-0.3237887917905094,1.044270069921349,-0.24788336300476133,1.549123543781065,-0.40159073294395836,1.8413103479406
7,116.67,1,"[163.0353546142578, 367.1078796386719, 347.8312072753906, 882.7794799804688]",0.3409931571796539,-0.8952989973933135,0.3655289360120266,-0.9828896773818245,0.3237427700814783,-0.9915148444058725,0.2719921668608229,-1.0069953992063598,0.18440149724462918,-1.034210266272405,0.05368510720873291,-0.6188649041269426,-0.003581822762190219,-0.5770790224194886,0.10677528685166975,-0.17035859612505996,0.07538387869752537,-0.16173341872869434,0.22752692306891897,0.26952254485277516,0.22886645681343756,0.2577882429595346,-0.4525180831519675,0.25184204769668217,-0.5056083622286891,0.27948725599366014,-0.24508512231597548,0.9504768805126365,-0.3244807761635849,1.048462517145122,-0.24551517413765442,1.542501297034881,-0.40210683925883817,1.8388643398646713
8,133.33,1,"[162.64585876464844, 366.34979248046875, 349.0221252441406, 885.2410278320312]",0.3417306714183332,-0.8918281605052293,0.37391320810318535,-0.9792496649487427,0.33147574644272326,-0.9879068866704921,0.272472502708694,-1.004595119989143,0.18505099289190546,-1.0314158421396258,0.033163990130923866,-0.6220782751788406,0.009336917712296108,-0.5867007562543707,0.10007589446843035,-0.16484125154739862,0.0810415517444734,-0.15618386513078994,0.22127762374935064,0.26255945557013016,0.23624596751557606,0.2665466980293984,-0.44767738485151704,0.24546777935830263,-0.5075296130255661,0.27912531742077723,-0.24012592213855002,0.9467054750756262,-0.332786929895262,1.0363508777965436,-0.2540227047336937,1.5425812819981566,-0.4036425122412964,1.8454629371156974
9,150.0,1,"[162.64585876464844, 366.34979248046875, 349.0221252441406, 885.2410278320312]",0.3426006728462118,-0.8881971816572537,0.37704008838313985,-0.9770205493847378,0.3359090371042299,-0.9856841061869663,0.273291583210286,-1.0021774492244915,0.18446818283936794,-1.0303555076893782,0.020419416973927004,-0.6229504462836967,0.015973934118531583,-0.5924553980806807,0.09585982739532778,-0.16180669099741007,0.08549804124994072,-0.15314291062408045,0.21715066949162123,0.2587663428623045,0.2406093274526548,0.26835355030347363,-0.4438165109858487,0.24279271638777844,-0.5086211924178857,0.2802528034406843,-0.23724302825945842,0.9445455189141098,-0.33732098983330494,1.0322307160404067,-0.2571612818197986,1.5393143612513038,-0.40465777774894296,1.8475342309286416
10,166.67,1,"[162.66012573242188, 366.3156433105469, 349.01495361328125, 885.2510986328125]",0.3413835089645921,-0.889422903956941,0.36926101229153513,-0.9765939566517532,0.33372216014893474,-0.9852478819786737,0.27215212040699666,-1.0023688677050857,0.18498122797248923,-1.0289625078065214,0.03270001222665152,-0.6225893059671552,0.014074900981389662,-0.589598167115809,0.09744936334300479,-0.16293955967174797,0.08294546885799296,-0.1542854127114855,0.218604239167057,0.25911710335059046,0.23852917482917144,0.26893767494209203,-0.44513001922559475,0.24225439042434851,-0.5073317930535814,0.2780493966257891,-0.2378811345089147,0.9432213139718856,-0.3352462052392895,1.0295863085881576,-0.25672918994466515,1.5466215974022084,-0.4034848472177649,1.8442207782601108
11,183.33,1,"[162.66012573242188, 366.3156433105469, 349.01495361328125, 885.2510986328125]",0.34118345322688065,-0.888286358375774,0.3668029151453423,-0.9752933133182202,0.33475590357146373,-0.983945384131654,0.2719671159619814,-1.0012925152884562,0.1849604066244526,-1.0277351946163327,0.03279050545278676,-0.6228275261046657,0.016325521626031174,-0.5909304114148384,0.096215430597527,-0.16204561453427538,0.08380379567567042,-0.15339329450395414,0.2173439726635622,0.2574552560646364,0.23958359670796162,0.2701128658744395,-0.4439271261431419,0.2406808221815419,-0.5072022234884555,0.27747035638138845,-0.2368078967883864,0.9414955560028019,-0.33638613557484537,1.026234484539655,-0.2580313902109596,1.5487690334707147,-0.4033778450478749,1.84353123777299
12,200.0,1,"[164.01600646972656, 367.7551574707031, 348.20880126953125, 883.96533203125]",0.34278277974683574,-0.8891897400774218,0.36803709506651794,-0.9679297594609818,0.3277927949538793,-0.9765008447503704,0.2742131545493019,-1.0007247889372195,0.18140733565926323,-1.0264991001840003,0.02777344521997879,-0.6242054881772723,0.01819570125563989,-0.5905955082032478,0.09508093137352401,-0.1622842001693115,0.08621211275230807,-0.1537130656694172,0.21507802342728297,0.25647710159680454,0.2335094574482608,0.273297256381683,-0.4436164910043304,0.24647697318911,-0.5042898277369703,0.27429443158217853,-0.23801655924506335,0.9407452376050475,-0.33347965277878827,1.0258554457725153,-0.24924506007799013,1.5346975914226675,-0.40143524060964747,1.8397984580792348
13,216.67,1,"[164.01600646972656, 367.7551574707031, 348.20880126953125, 883.96533203125]",0.34349960837558835,-0.8890980671203018,0.36747809507841245,-0.9635475997564398,0.3247435958118886,-0.9720765056269375,0.27526692532640956,-0.9999123963696914,0.17958674941356856,-1.0252733047039149,0.02526143178853203,-0.6250200155949638,0.02023441668543652,-0.5910656440181987,0.09390718650491192,-0.16197370155655064,0.08785276420719135,-0.15344483504275322,0.2133147835255259,0.25517587719732354,0.23092341321880971,0.2754854401745568,-0.4428760766511301,0.24866907399489682,-0.5027418938695914,0.2723962091133152,-0.23811338550208683,0.939526657016669,-0.33254803539972344,1.0240409242834976,-0.24539700414393703,1.5285605038869758,-0.4003925743698109,1.8375573841225281
